temperature,x,y,z
5.4635,-8.588666666666667,-8.7715,37.647333333333336
7.518666666666666,-4.564666666666667,-24.136833333333332,56.875166666666665
8.975833333333334,11.109833333333333,-26.908666666666665,62.89366666666667
9.920666666666667,21.390166666666666,-30.596666666666668,67.6595
10.357,25.501333333333335,-33.42483333333333,68.62533333333333
10.994833333333334,23.9105,-36.3595,68.3125
11.219666666666667,19.463666666666665,-39.001333333333335,67.43
11.931333333333333,24.481166666666667,-43.861666666666665,66.88816666666666
11.999833333333333,54.480333333333334,-47.69683333333333,65.80216666666666
12.002333333333333,86.36483333333334,-57.41916666666667,64.763
12.2135,108.60716666666667,-31.237333333333332,61.10366666666667
12.852,86.38266666666667,5.012,51.3395
12.998,58.43366666666667,12.737,48.541666666666664
13.009166666666667,10.097,18.564166666666665,38.80016666666667
13.468833333333333,5.546166666666666,14.768333333333333,37.735166666666665
13.9615,2.4976666666666665,16.02316666666667,35.60033333333333
13.999833333333333,0.7331666666666666,17.141166666666667,35.503166666666665
14.006833333333333,0.21766666666666667,18.037,35.98116666666667
14.127666666666666,-4.7755,20.2955,33.89033333333333
14.611166666666668,-3.7451666666666665,21.487666666666666,33.653166666666664
14.972333333333333,-5.652333333333333,22.382166666666667,33.659333333333336
15.0,-5.841,22.52,32.09766666666667
15.029833333333332,-2.5748333333333333,23.5425,31.9525
15.258833333333333,-2.6655,23.131666666666668,32.33266666666667
15.668,-1.551,24.076166666666666,32.9415
15.925666666666666,-1.5926666666666667,24.86616666666667,32.819833333333335
15.992666666666667,-5.793833333333334,24.50583333333333,32.69733333333333
15.999166666666667,-6.834833333333333,25.5365,33.23133333333333
16.000166666666665,-5.902833333333334,24.5435,34.1015
16.0005,-2.388,25.580166666666667,32.773833333333336
16.00733333333333,-0.619,25.3895,32.596
16.049166666666668,-2.833666666666667,25.925333333333334,32.204166666666666
16.171166666666668,-3.0965,25.7095,32.140166666666666
16.3715,-4.345833333333333,25.992166666666666,32.00416666666667
16.596,-5.4405,26.263,32.562666666666665
16.826166666666666,-4.033666666666667,26.7365,31.694
16.9425,-3.1341666666666668,26.919833333333333,33.34466666666667
16.987666666666666,-4.774666666666667,27.79,35.809333333333335
16.997666666666667,-4.834666666666666,27.646166666666666,34.44916666666666
16.999333333333333,-2.6306666666666665,27.509,34.3965
17.0,0.12283333333333334,28.223333333333333,34.4355
17.0,-0.223,27.702833333333334,34.285333333333334
17.000333333333334,-5.009833333333333,28.265833333333333,33.632
17.006833333333333,-4.585166666666667,28.870333333333335,34.62083333333333
17.1445,-2.9955,29.894166666666667,34.270833333333336
17.236666666666668,-3.011,29.198166666666665,34.51866666666667
17.2505,-4.867,29.909833333333335,34.99516666666667
17.2765,-2.8745,29.866,33.88966666666666
17.311333333333334,-4.216333333333333,30.126,33.825833333333335
17.359,-4.343333333333334,29.2925,34.772333333333336
17.4405,-4.2475,29.857166666666668,34.1535
17.531166666666667,-2.9883333333333333,29.94483333333333,33.96933333333333
17.639833333333332,-3.099,30.076166666666666,34.667
17.7265,-3.1496666666666666,29.998,34.92933333333333
17.818,-3.354833333333333,29.875,34.823166666666665
17.872166666666665,-3.2808333333333333,29.343666666666667,34.9925
17.919166666666666,-3.151,29.293,35.997166666666665
17.9455,1.8406666666666667,29.483,35.65566666666667
17.972166666666666,1.5448333333333333,29.751833333333334,36.5925
17.986333333333334,1.5773333333333333,29.031666666666666,35.17933333333333
17.9915,2.0818333333333334,29.456,35.38933333333333
17.996833333333335,2.227,29.2965,34.425666666666665
17.997166666666665,0.6708333333333333,29.367333333333335,35.5975
17.9995,0.787,29.2345,35.898
17.999333333333333,1.8865,29.158666666666665,36.81733333333333
18.0,1.7101666666666666,28.633166666666668,37.048
18.0,1.4681666666666666,29.683666666666667,35.80866666666667
18.0,-2.4525,29.691833333333335,34.86633333333333
18.0,-2.7841666666666667,29.887833333333333,36.470166666666664
18.0,0.20783333333333334,29.984166666666667,35.09433333333333
18.0,-1.3265,30.711833333333335,35.73283333333333
18.0,1.7513333333333334,29.9215,36.57
18.000166666666665,1.84,30.315166666666666,37.6945
18.000333333333334,1.2206666666666666,30.049,37.22516666666667
18.000666666666667,2.1686666666666667,30.430333333333333,36.47416666666667
18.002,1.1001666666666667,30.1545,35.196
18.001833333333334,-2.582333333333333,30.453833333333332,34.61366666666667
18.004166666666666,-1.3896666666666666,29.9675,36.898833333333336
18.006166666666665,-2.9126666666666665,30.553333333333335,36.29833333333333
18.0085,2.2596666666666665,30.9035,35.501666666666665
18.016166666666667,2.7745,30.481333333333332,35.50633333333333
18.023666666666667,-1.9526666666666668,30.207,36.13133333333333
18.032166666666665,-2.1073333333333335,30.6705,37.012166666666666
18.03933333333333,0.3915,31.039,37.69583333333333
18.0565,1.42,29.669,36.745
18.081166666666668,1.9903333333333333,31.304833333333335,37.507
18.094333333333335,2.106333333333333,30.437833333333334,36.40416666666667
18.132166666666667,2.148,30.583166666666667,36.873
18.163333333333334,1.7835,29.650833333333335,37.9055
18.229833333333332,-1.064,29.66583333333333,36.44983333333333
18.3305,-1.2733333333333334,30.192666666666668,36.817166666666665
18.386166666666668,1.7196666666666667,30.103166666666667,36.47816666666667
18.482166666666668,2.1698333333333335,30.0475,35.87116666666667
18.572333333333333,3.3341666666666665,30.9075,35.217166666666664
18.600833333333334,2.8926666666666665,29.855166666666666,36.23083333333334
